DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,73.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,75.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,77.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,79.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,81.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,83.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,85.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,87.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,101.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,103.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,101.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,87.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,87.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,89.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,101.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,acute,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,101.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,99.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,97.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,95.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,93.000000,obtuse,
DREWPILOTSIZES,6,0.000000,1.000000,73,10.000000,91.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,106.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,104.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,102.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,100.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,88.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,88.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,86.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,88.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,100.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,88.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,100.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,100.000000,acute,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,102.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,100.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,98.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,96.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,94.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,92.000000,obtuse,
DREWPILOTSIZES,7,0.000000,1.000000,106,33.622116,90.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,98.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,96.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,94.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,96.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,98.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,98.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,96.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,98.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,112.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,112.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,acute,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,112.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,110.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,108.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,106.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,104.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,102.000000,obtuse,
DREWPILOTSIZES,8,0.000000,1.000000,110,5.000000,100.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,71.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,73.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,75.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,77.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,79.000000,acute,
DREWPILOTSIZES,9,0.000000,1.000000,71,5.000000,81.000000,acute,
