id,trial,view.angle,view.dist,fishtank,start.angle,hinge.length,hinge.z.pos,hinge.angle,response
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,94.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,96.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,98.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,100.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,102.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,108.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,102.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,100.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,102.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,108.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,102.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,100.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,102.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,104.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,108.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,110.000000,acute,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,112.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,110.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,108.000000,obtuse,
FISHTANK,0,-0.000000,1.000000,1,100,10.000000,5.000000,106.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,99.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,97.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,95.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,87.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,85.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,83.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,81.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,83.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,85.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,87.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,87.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,95.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,97.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,95.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,87.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,95.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,obtuse,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,89.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,91.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,93.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,95.000000,acute,
FISHTANK,1,30.000000,1.000000,1,101,10.000000,5.000000,97.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,96.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,98.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,98.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,106.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,108.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,110.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,108.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,106.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,98.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,106.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,108.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,106.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,98.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,acute,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,106.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,104.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,102.000000,obtuse,
FISHTANK,2,15.000000,1.000000,1,106,10.000000,5.000000,100.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,83.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,81.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,79.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,77.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,75.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,73.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,75.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,77.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,79.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,81.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,83.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,85.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,85.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,obtuse,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,3,-30.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,77.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,79.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,81.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,83.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,85.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,87.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,89.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,91.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,93.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,95.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,97.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,acute,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,105.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,103.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,101.000000,obtuse,
FISHTANK,4,-0.000000,1.000000,1,75,10.000000,5.000000,99.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,78.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,80.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,82.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,84.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,86.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,88.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,90.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,92.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,94.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,96.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,96.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,98.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,obtuse,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,100.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,102.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,104.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,106.000000,acute,
FISHTANK,5,-15.000000,1.000000,1,80,10.000000,5.000000,108.000000,obtuse,
